"","burial.number","Latitude","Longitude"
"531","IV_040",37.9402978790652,23.6937381678262
"532","IV_038",37.9402913441848,23.693741770765
"533","IV_389",37.9402880261287,23.6937443781645
"534","IV_139",37.9402808599549,23.6937523093556
"535","IV_127",37.9402805953431,23.6937445320854
"536","IV_165",37.9402892705728,23.6937528910599
"537","IV_164",37.940287158107,23.6937488257605
"538","IV_126",37.9402844227717,23.6937313059601
"539","IV_216",37.94029000926,23.6937227964174
"540","IV_212",37.9402866955259,23.6937239562366
"541","IV_232",37.9402930160658,23.6937121558852
"542","IV_351",37.9402920029148,23.6937073007632
"543","IV_214",37.9402905780691,23.6937011443255
"544","IV_051",37.9403101376755,23.6936937907181
"545","IV_004",37.9403137326499,23.6936850721212
"546","IV_022",37.9403018426102,23.6936812331379
"547","IV_002",37.9402963235316,23.6936690178959
"548","IV_005",37.9402974400201,23.6936579209399
"549","IV_001",37.9402905293935,23.6936443504368
"550","IV_003",37.9402857078254,23.6936407050011
"551","IV_021",37.9402829546399,23.6936686879193
"552","IV_170",37.9402963073013,23.6936339100033
"553","IV_509",37.9402852169776,23.6936866182412
"554","IV_043",37.9402771788612,23.6936802868449
"555","IV_142",37.9402750284897,23.6936758586777
"556","IV_041",37.9402650865533,23.693700398359
"557","IV_508",37.9402599668868,23.6936999383476
"558","IV_220",37.940256451254,23.6936993737706
"559","IV_540",37.9402489478622,23.6937007126785
"560","IV_267",37.9402587920666,23.6936887587831
"561","IV_143",37.9402580909876,23.6936836451681
"562","IV_287",37.9402504954597,23.6936711381644
"563","IV_327",37.9402580404744,23.6936643547881
"564","IV_120",37.9402612050282,23.6936767846967
"565","IV_148",37.9402723917774,23.6937483320369
"566","IV_145",37.9402732094837,23.6937618471761
"567","IV_157",37.9402701700807,23.693740069035
"568","IV_184",37.9402694269664,23.6937547025346
"569","IV_175",37.9402655562541,23.6937328049584
"570","IV_044",37.9402589312597,23.6937608575118
"571","IV_147",37.9402632508356,23.6937486785925
"572","IV_152",37.9402581313911,23.6937486476107
"573","IV_357",37.9402586722523,23.6937400726424
"574","IV_222",37.9402630796695,23.6937438893769
"575","IV_174",37.9402480679064,23.6937532724221
"576","IV_433",37.9402584294525,23.6937309876975
"577","IV_221",37.9402683366592,23.6937269166128
"578","IV_042",37.9402725618308,23.6937248107083
"579","IV_063",37.9402774482798,23.6937174364195
"580","IV_555",37.9402696337728,23.6937204324451
"581","IV_630",37.9402790667399,23.6936274998191
"582","IV_166",37.9402753332116,23.6936018974154
"583","IV_556",37.9402940074787,23.6936013266736
"584","IV_553",37.9402922710348,23.6935918268943
"585","IV_487",37.9402907925159,23.6935872035976
"586","IV_489",37.9402850072614,23.6935931170163
"587","IV_486",37.9402847194666,23.6935830307979
"588","IV_485",37.9402903885145,23.6935809256831
"589","IV_488",37.940278681007,23.6935786439064
"590","IV_167",37.9402728405809,23.6935834513987
"591","IV_234",37.9402814849408,23.6935800205829
"592","IV_565",37.9402704030826,23.6935674735205
"593","IV_564",37.9402751949114,23.6935618294088
"594","IV_560",37.9402769556007,23.6935651006945
"595","IV_559",37.9402778275105,23.6935635163418
"596","IX_829",37.9402570480858,23.6935380420365
"597","IX_827",37.9402671795697,23.6935476797278
"598","IX_856",37.9402664931601,23.6935485122118
"599","IX_826",37.9402639299907,23.6935495892423
"600","IX_818",37.9402619812902,23.6935536805998
"601","IX_872",37.9402595301103,23.6935431470738
"602","IX_871",37.9402603169574,23.6935452172615
"603","IV_584",37.9403789278131,23.6938551152939
"604","IV_460",37.9403564817945,23.6938306128687
"605","IV_791",37.9403550433457,23.6938354418094
"606","IV_431",37.940337162343,23.6938622337625
"607","IV_430",37.9403296714624,23.6938604328007
"608","IV_448",37.9403446085476,23.6938469634407
"609","IV_180",37.9403481164986,23.6938401161188
"610","IV_178",37.9403435750002,23.693842233581
"611","IV_172",37.9403293573731,23.6938268601884
"612","IV_122",37.940335996431,23.6938417098476
"613","IV_594",37.9403354842538,23.6938330083923
"614","IV_207",37.9403361704116,23.6938224367187
"615","IV_062",37.9403190826742,23.6938554742358
"616","IV_429",37.9403157615712,23.6938403876823
"617","IV_550",37.9403102729081,23.6938473638959
"618","IV_037",37.9403152151276,23.6938550977548
"619","IV_114",37.9403120454009,23.6938682357836
"620","IV_203",37.9403059325282,23.693872261433
"621","IV_028",37.940311452008,23.6938997933235
"622","IV_595",37.9403020885043,23.6938867292056
"623","IV_281",37.9402973910478,23.6938984783896
"624","IV_280",37.9402895706565,23.6939071497337
"625","IV_213",37.9402967586622,23.6939120360009
"626","IV_537",37.9402839525683,23.6939070320554
"627","IV_453",37.9402966097307,23.6938733757585
"628","IV_653",37.9402930280278,23.6938727056127
"629","IV_654",37.9402907372174,23.693872125675
"630","IV_543",37.9402935986157,23.6938792753056
"631","IV_589",37.9403156100125,23.6938837287335
"632","IV_606",37.9403220260574,23.6939001532096
"633","IV_605",37.9403215078881,23.6938926045966
"634","IV_644",37.9403190214769,23.6938947726586
"635","IV_581",37.9403183484325,23.693882458657
"636","IV_661",37.9403204052811,23.6938793933495
"637","IV_692",37.9403231014758,23.6938895412219
"638","IV_660",37.9403270735949,23.6938837264293
"639","IV_624",37.9403241163107,23.6939098540921
"640","IV_663",37.9403395916523,23.6938916301175
"641","IV_678",37.9403403451574,23.6939030049189
"642","IV_668",37.940342397649,23.6939010298544
"643","IV_607",37.9403477017488,23.6938872410728
"644","IV_235",37.9403483054429,23.6939054298393
"645","IV_247",37.9403558635088,23.6939029401817
"646","IV_614",37.9403639180952,23.6938986924836
"647","IV_246",37.9403580071743,23.6938930975878
"648","IV_688",37.9403607731072,23.6938871865408
"649","IV_181",37.9402542137827,23.6940212165205
"650","IV_031",37.9402586748257,23.6940255531236
"651","IV_032",37.9402664753834,23.6940092958306
"652","IV_011",37.9402615397734,23.6940574968031
"653","IV_009",37.9402607213459,23.6940636808069
"654","IV_012",37.9402586918712,23.694053435701
"655","IV_613",37.9402659724702,23.6940720176765
"656","IV_467",37.9402764529309,23.6940596822137
"657","IV_191",37.9402745734217,23.6940640452571
"658","IV_124",37.9402738359117,23.6940587804325
"659","IV_703",37.9402830445718,23.6940498643333
"660","IV_033",37.9402758592008,23.6940521862683
"661","IV_169",37.9402848960881,23.6940637461623
"662","IV_210",37.9402540631878,23.693921273889
"663","IV_219",37.9402518176654,23.6939345582678
"664","IV_382",37.9402563242984,23.6939349605373
"665","IV_381",37.9402539971477,23.6939597631647
"666","IV_539",37.9402486605142,23.6939611191833
"667","IV_253",37.9402521777435,23.6939657396719
"668","IV_667",37.9402587740105,23.6939570040249
"669","IV_473",37.9402622842741,23.6939593063944
"670","IV_472",37.9402699302142,23.6939476860362
"671","IV_380",37.9402655050186,23.6939573970182
"672","IV_090",37.9402661578254,23.6939302843604
"673","IV_091",37.9402621414619,23.6939474374322
"674","IV_053",37.9402567872568,23.6939878981961
"675","IV_052",37.9402640080803,23.6939719107524
"676","IV_254",37.9402707480598,23.6939764222078
"677","IV_198",37.940261352634,23.6940045557142
"678","IV_189",37.9402655892672,23.6940047622364
"679","IV_197",37.9402666348,23.694007185275
"680","IV_075",37.9402612410336,23.6940163324196
"681","IV_270",37.9402629980057,23.6940016480373
"682","IV_283",37.9402615930223,23.6939958431619
"683","IV_271",37.9402664077089,23.6939910047021
"684","IV_657",37.9402632610806,23.6939857590303
"685","IV_709",37.9402769921735,23.6939950016731
"686","IV_272",37.9402720302254,23.6939966053536
"687","IV_290",37.9402682347011,23.6940003322688
"688","IV_604",37.9402692340585,23.6939816577287
"689","IV_603",37.940271949567,23.6939833431928
"690","IV_582",37.9402719629633,23.6939884642316
"691","IV_744",37.940278872221,23.6939791309558
"692","IV_648",37.9402755137971,23.6939883595193
"693","IV_495",37.9402768158922,23.6940096157374
"694","IV_600",37.940287788009,23.6939709250547
"695","IV_719",37.9402913109542,23.6939904786384
"696","IV_499",37.9402905422001,23.6939956666696
"697","IV_201",37.9402986721695,23.6940198919678
"698","IV_202",37.9402973568606,23.6940032311289
"699","IV_129",37.9402947329774,23.6940093532461
"700","IV_230",37.9403038561317,23.6939922141511
"701","IV_036",37.9403001844069,23.6939998542077
"702","IV_493",37.9402976789072,23.6939768094802
"703","IV_500",37.9402988441477,23.693973656853
"704","IV_492",37.940303826444,23.6939719074187
"705","IV_228",37.9403075109631,23.6939788055328
"706","IV_046",37.9403058683679,23.6939862197658
"707","IV_622",37.9403074359735,23.6939687445967
"708","IV_344",37.9403045748481,23.6939589410939
"709","IV_223",37.940304513582,23.6939541263803
"710","IV_601",37.9402967487059,23.693957492032
"711","IV_683",37.9402965668546,23.6939627402072
"712","IV_591",37.9403127886965,23.6939966231491
"713","IV_596",37.9403145858576,23.6939735297461
"714","IV_675",37.9403183645801,23.6939788843109
"715","IV_345",37.9403117429794,23.6939707011008
"716","IV_471",37.940329107226,23.6940113084108
"717","IV_503",37.9403313978252,23.6939897561029
"718","IV_702",37.9403357729421,23.6939805392246
"719","IV_646",37.9403362189021,23.6939639324853
"720","IV_354",37.94033877212,23.6940241698627
"721","IV_355",37.9403300697824,23.694024391649
"722","IV_494",37.9402663886725,23.694032311528
"723","IV_625",37.9402722101888,23.6940337063652
"724","IV_259",37.9402789304192,23.6940234316003
"725","IV_647",37.9402805756899,23.6940356470869
"726","IV_630/633",37.9402800916192,23.6940376861633
"727","IV_633",37.9402800713842,23.6940382199796
"728","IV_501",37.9402985820933,23.694041621725
"729","IV_498",37.9403003211553,23.6940335276929
"730","IV_136",37.9402920400998,23.694044920815
"731","IV_496",37.9402901539636,23.694052952868
"732","IV_552",37.9403015215843,23.694062782358
"733","IV_526",37.9403008015808,23.6940866132539
"734","IV_554",37.9403145184843,23.6940225423455
"735","IV_505",37.9403086292611,23.6940510857252
"736","IV_130",37.9403036806908,23.6940285132175
"737","IV_204",37.9403129749332,23.6940302645691
"738","IV_045",37.9403162109818,23.694071424701
"739","IV_027",37.940313782988,23.6940404464937
"740","IV_105",37.9403193888344,23.6940527695167
"741","IV_137",37.9403099575417,23.6940168826368
"742","IV_134",37.9403149399993,23.6940151946577
"743","IV_156",37.9403121891357,23.6940103297063
"744","IV_640",37.9403261436666,23.6939999007199
"745","IV_621",37.9403053418922,23.6941085114818
"746","IV_732",37.940316650714,23.694138942835
"747","IV_774",37.9403056875822,23.6941531671449
"748","IV_626",37.9403112960702,23.6941361690363
"749","XI_965",37.9402976130679,23.6941325605067
"750","XI_963",37.940281378905,23.6941173889376
"751","XI_964",37.9402850917429,23.6941351209011
"752","XI_955",37.940272477306,23.6941310253975
"753","XI_937",37.9402748958712,23.6941211771233
"754","XI_1103",37.9402792235626,23.6941403529473
"755","XI_1120",37.9402734169139,23.69416912015
"756","XI_1118",37.9402844070304,23.6941652164508
"757","IV_784",37.94028861524,23.694167996167
"758","XI_1120",37.9402718145765,23.6941440186704
"759","XI_954",37.940260107217,23.6941352398432
"760","XI_878",37.9402052208008,23.6940231642694
"761","XI_899",37.9402079885355,23.6940403379688
"762","XI_933",37.9402012647407,23.6940416690383
"763","XI_966",37.940192045575,23.6940341624086
"764","XI_929",37.940195180658,23.6940243122921
"765","XI_930",37.9401906532537,23.6940204482478
"766","XI_915",37.940213831287,23.6940491628505
"767","XI_892",37.9402101775976,23.6940519833046
"768","XI_893",37.9402091690035,23.6940612714779
"769","XI_897",37.9402191659668,23.6940673921752
"770","XI_907",37.9402190580492,23.6941043612122
"771","XI_1088",37.94023731705,23.6941697178574
"772","XI_1114",37.9402448116761,23.6941753664806
"773","XI_1107",37.9402667433454,23.6941820792979
"774","IV_780",37.9403045987333,23.6941738199465
"775","XI_1117",37.9403122268749,23.6941743446451
"776","XI_1116",37.9403083236155,23.6941772002777
"777","IV_161",37.940313413142,23.6941230422354
"778","IV_099",37.9403149721935,23.6941212456281
"779","IV_789",37.9403304252315,23.6941603177839
"780","XI_1048",37.9403249583059,23.6941635497926
"781","IV_717",37.9403388460169,23.6941647892521
"782","IV_718",37.9403462391062,23.6941688325564
"783","IV_715",37.9403354048779,23.6941389386306
"784","IV_712",37.9403499314771,23.6941411620878
"785","IV_571",37.9403396426664,23.6941447578809
"786","IV_573",37.9403521044706,23.694131153228
"787","IV_457",37.940359996408,23.6941201941769
"788","IV_760",37.9403382026518,23.6941241736501
"789","IV_574",37.9403333965641,23.6941185149553
"790","IV_634",37.9403276861055,23.6941223659283
"791","IV_135",37.9403248081213,23.6941247233888
"792","IV_112",37.9403225756372,23.6941123248432
"793","IV_132",37.9403256133612,23.6940924696302
"794","IV_328",37.9403225445001,23.6940914559289
"795","IV_577",37.9403258956355,23.6941045974905
"796","IV_575",37.9403334741612,23.6941071731047
"797","IV_639",37.9403327159615,23.6941012335147
"798","IV_113",37.9403309927947,23.6940967955848
"799","IV_406",37.9403387717991,23.6940802197271
"800","IV_342",37.9403686298063,23.6941125653005
"801","IV_343",37.9403673479229,23.6941086820215
"802","IV_240",37.9403767340128,23.6941083333499
"803","IV_725",37.9403795409691,23.69411603858
"804","IV_403",37.940370117105,23.6941019413497
"805","IV_415",37.9403900696105,23.6941042036336
"806","IV_566",37.9403952666965,23.6941097992486
"807","IV_348",37.9403870234912,23.6940798330558
"808","IV_245",37.9403722311881,23.6940876731132
"809","IV_275",37.9403853780643,23.694067556098
"810","IV_146",37.940393624661,23.6940615960291
"811","IV_013",37.9403952525008,23.6940481935737
"812","IV_288",37.9403896268854,23.6940469208228
"813","IV_442",37.9403708412199,23.6940386711043
"814","IV_576",37.9403735693789,23.6940407138592
"815","IV_119",37.9403728303928,23.6940814092147
"816","IV_117",37.9403623915809,23.6940738279862
"817","IV_058",37.9403674478795,23.6940810754546
"818","IV_260",37.940364920918,23.6940591232943
"819","IV_261",37.9403641177733,23.6940511627619
"820","IV_263",37.940357385528,23.6940564997073
"821","IV_352",37.9403611754555,23.6940664848459
"822","IV_333",37.9403535320628,23.694078739074
"823","IV_468",37.9403554095569,23.6940487921548
"824","IV_514",37.9403557093391,23.6940700252636
"825","IV_513",37.9403506822469,23.6940732565842
"826","IV_335",37.9403546139258,23.6940623140395
"827","IV_512",37.9403420165636,23.694068539196
"828","IV_100",37.9403503823789,23.6940519904747
"829","IV_141",37.9403449657076,23.6940627195727
"830","IV_140",37.9403462259636,23.6940659144365
"831","IV_597",37.9403336031197,23.6940606729884
"832","IV_131",37.9403282954348,23.6940531102028
"833","IV_598",37.9403241083101,23.6940628736806
"834","IV_285",37.9403207751085,23.694043495687
"835","IV_121",37.9403202920357,23.6940428148882
"836","IV_532",37.940322701875,23.6940454848812
"837","IV_464",37.9403439857448,23.6940364319329
"838","IV_684",37.9403513072442,23.6940317104756
"839","IV_432",37.9403560419908,23.6940386929836
"840","IV_296",37.9403569864602,23.6940290101652
"841","IV_710",37.9403510014794,23.6940137059624
"842","IV_674",37.9403559221986,23.6940049545349
"843","IV_524",37.9403527181613,23.6939918886065
"844","IV_395",37.9403627675954,23.6940022174944
"845","IV_297",37.9403648227557,23.6940215917225
"846","IV_388",37.9403664674517,23.6940149797814
"847","IV_411",37.940372221733,23.6940092770526
"848","IV_407",37.940378573799,23.6940081398529
"849","IV_542",37.9403607741363,23.6940174582377
"850","IV_592",37.9403851971712,23.6940170013279
"851","IV_523",37.9403889316493,23.694005441651
"852","IV_374",37.9403870372122,23.6940289064776
"853","IV_375",37.9403891284509,23.6940245152312
"854","IV_340",37.9403953471686,23.6940285634212
"855","IV_308",37.9404043368628,23.6940448224251
"856","IV_314",37.940403128355,23.6940314329328
"857","IV_208",37.9404031603945,23.6940250746644
"858","IV_217",37.94040629522,23.6940085796034
"859","IV_479",37.9404028594009,23.694021988463
"860","IV_324",37.9404148400794,23.6940418778082
"861","IV_206",37.9404172339942,23.6940226079201
"862","IV_153",37.9404159358933,23.694012181074
"863","IV_337",37.940412352427,23.6940067016417
"864","IV_562",37.9404274003709,23.6940218246726
"865","IV_792",37.9403947305631,23.6939981955744
"866","IV_755",37.9403863917679,23.6939689091927
"867","IV_756",37.9403975405595,23.6939698493597
"868","IV_731",37.9403831197252,23.6939891079492
"869","IV_726",37.9403839408607,23.6939853388074
"870","IV_652",37.9404035095813,23.6940651964876
"871","IV_685",37.9404096957046,23.6940750475979
"872","IV_544",37.9404054302659,23.6940703744507
"873","IV_507",37.940411141034,23.6940855978749
"874","IV_376",37.9404076621057,23.6940825249225
"875","IV_506",37.9404190440117,23.6940792067897
"876","IV_547",37.9404249904026,23.6940907864222
"877","IV_144",37.9404163327099,23.6940705133539
"878","IV_572",37.9404277766916,23.6940533668372
"879","IV_545",37.9404283543136,23.6940684887604
"880","IV_551",37.9404436179332,23.6940537332341
"881","IV_548",37.9404425581761,23.6940413912341
"882","IV_761",37.9404479387362,23.6940423566029
"883","IV_643",37.9404395525039,23.6940883187911
"884","IV_720",37.9404390450232,23.6940814062753
"885","IV_190",37.9404403001142,23.6940750440425
"886","IV_081",37.9404472729761,23.6940869278029
"887","IV_341",37.9404451540268,23.6940290305766
"888","IV_199",37.9404641113648,23.6940632891235
"889","IV_563",37.9404656765859,23.6941065889638
"890","IV_787",37.9404628100516,23.6940912660409
"891","IV_766",37.9404567758974,23.6940330334789
"892","IV_458",37.9404705920452,23.6940293102912
"893","IV_682",37.9404326098937,23.694032173757
"894","IV_757",37.9404385255239,23.69401338308
"895","IV_746",37.9404492159214,23.6940072273115
"896","IV_094",37.9404324526534,23.6940092728274
"897","IV_074",37.9404436527008,23.6940112017298
"898","IV_745",37.940444754901,23.6940025549814
"899","IV_775",37.9404539361153,23.6939989979231
"900","IV_673",37.9404843336622,23.6940880695
"901","IV_785",37.9404883389528,23.6940680531608
"902","IV_786",37.9404874232967,23.6940542914359
"903","IV_808",37.9404996005161,23.6940745498476
"904","IV_805",37.9405057744464,23.6940611284182
"905","IV_804",37.940502366543,23.6940479938914
"906","IV_806",37.9405147639583,23.6940590538718
"907","IV_809",37.9405262419253,23.6940735124179
"908","IV_807",37.9405229080485,23.6940511186075
"909","IV_680",37.9405663231659,23.693957617207
"910","IV_738",37.9405796799797,23.6939815818067
"911","IV_753",37.940573586453,23.6940122997734
"912","IV_713",37.9405643725682,23.69400302232
"913","IV_706",37.9405566420028,23.6940143369431
"914","IV_714",37.9405573025209,23.6939946463486
"915","IV_689",37.9405454817548,23.6939942006054
"916","IV_679",37.9405491530108,23.6939960288956
"917","IV_060",37.9405405710309,23.6939812760488
"918","IV_061",37.9405361871718,23.6939792265406
"919","IV_064",37.9405395691501,23.6939793467225
"920","IV_068",37.9405374359233,23.6939804344673
"921","IV_168",37.940538978244,23.6939167794259
"922","IV_200",37.9405408057832,23.6939214911927
"923","IV_154",37.9405471149865,23.6939242962812
"924","IV_179",37.9405491594263,23.6939302669381
"925","IX_1006",37.9404955525911,23.6938464041955
"926","IV_721",37.9405011143774,23.6938632362711
"927","IV_722",37.9404976736587,23.6938634008458
"928","IV_536",37.9404899471186,23.6938583392853
"929","IV_670",37.9404797732994,23.6938476683731
"930","IV_390",37.9404756525979,23.6938373466168
"931","IV_391",37.9404688489575,23.693845016837
"932","IV_459",37.940522182849,23.6938879459314
"933","IV_449",37.9405131385044,23.6938780202566
"934","IV_454",37.9405071819222,23.6938918300003
"935","IV_428",37.9404982642705,23.6938851995175
"936","IV_007",37.940512033255,23.6939092647848
"937","IV_708",37.940504218718,23.6939160401797
"938","IV_618",37.9404993779692,23.6939026498917
"939","IV_568",37.9404965562796,23.6939179089151
"940","IV_446",37.9404981060273,23.6939153134446
"941","IV_570",37.9404932748614,23.6938831969254
"942","IV_569",37.9404858243763,23.6938699677488
"943","IV_658",37.940486746011,23.6939049501862
"944","IV_412",37.9404692788781,23.6938732585248
"945","IV_426",37.9404750081388,23.6938858951407
"946","IV_425",37.9404829139971,23.6938916308034
"947","IV_676",37.9405238431524,23.6939331140421
"948","IV_469",37.9405116208062,23.6939331650248
"949","IV_461",37.9405050813623,23.6939508726533
"950","IV_656",37.9405071386191,23.6939662217153
"951","IV_669",37.9405131183373,23.6939612520574
"952","IV_699",37.9405064719933,23.6939832311361
"953","IV_671",37.9405099816043,23.6939866624378
"954","IV_649",37.9405122101407,23.6939996141074
"955","IV_089",37.9405205965631,23.6939847449787
"956","IV_088",37.9405241005955,23.6939633047696
"957","IV_083",37.940505869513,23.6940027120786
"958","IV_321",37.9405312634632,23.6940250810341
"959","IV_323",37.9405297252729,23.6940041853429
"960","IV_322",37.9405239633071,23.6940014371434
"961","IV_320",37.9405260440429,23.6940274880995
"962","IV_664",37.9405127676985,23.6940184335736
"963","IV_729",37.9405154550636,23.6940296899504
"964","IV_763",37.9405212385446,23.6940196443864
"965","IV_696",37.9405054615138,23.6940124700654
"966","IV_312",37.9405086819987,23.6940097720351
"967","IV_311",37.9405002727099,23.6940176230564
"968","IV_440",37.9404984916489,23.6940193079318
"969","IV_439",37.940496331692,23.6940353312198
"970","IV_579",37.9404995911596,23.6940330643396
"971","IV_580",37.9404934868695,23.694022110134
"972","IV_441",37.9404909638357,23.6940157909634
"973","IV_264",37.9404882636141,23.6940223617962
"974","IV_069",37.9404896769172,23.6940237670529
"975","IV_276",37.9404842511081,23.6940399610043
"976","IV_265",37.9404819526426,23.6940343863033
"977","IV_455",37.9404768829993,23.6940182474995
"978","IV_697",37.9404888901476,23.6940017381817
"979","IV_758",37.9404895682107,23.6940008146922
"980","IV_741",37.9404990994788,23.6939932571534
"981","IV_750",37.9404956644625,23.6939714840001
"982","IV_776",37.9404967033604,23.6939782611551
"983","IV_687",37.9404825735433,23.6939726743472
"984","IV_691",37.9404805045544,23.6939804021949
"985","IV_707",37.9404752969591,23.6939928420336
"986","IV_740",37.9404708885073,23.6940058543781
"987","IV_739",37.940469109581,23.693993539272
"988","IV_772",37.9404617287409,23.6939866007946
"989","IV_716",37.9404656335384,23.6939833013102
"990","IV_590",37.940462391322,23.6939945744413
"991","IV_434",37.940471707696,23.6939996180038
"992","IV_705",37.9404855887049,23.6939786557459
"993","IV_711",37.9404705404175,23.6939826970393
"994","IV_681",37.9404650523246,23.6939750792346
"995","IV_082",37.9404648186401,23.6939691272056
"996","IV_762",37.940460672649,23.6939618816288
"997","IV_422",37.9404509678296,23.6939826830745
"998","IV_057",37.9404374954112,23.6939565601676
"999","IV_770",37.9404383484663,23.6939632698108
"1000","IV_771",37.9404405036755,23.6939599047901
"1001","IV_436",37.9404413816226,23.6939861211932
"1002","IV_585",37.9404381226896,23.6939861803056
"1003","IV_588",37.9404333666676,23.6939955285197
"1004","IV_768",37.9404378013203,23.6939739274078
"1005","IV_421",37.9404407896546,23.6939813678612
"1006","IV_435",37.9404277237998,23.693965610656
"1007","IV_020",37.9404259079541,23.6939681241571
"1008","IV_024",37.9404296914721,23.6939749672444
"1009","IV_025",37.9404340390296,23.6939755431603
"1010","IV_767",37.9404302642534,23.6939861675586
"1011","IV_790",37.9404182578554,23.6939657525588
"1012","IV_765",37.9404196917875,23.693994681959
"1013","IV_698",37.9404232401159,23.6939884512773
"1014","IV_769",37.9404174097835,23.6939874764083
"1015","IV_108",37.9404271335382,23.6939963078859
"1016","IV_018",37.9404284102425,23.6939937306285
"1017","IV_558",37.9404257903928,23.6939965706806
"1018","IV_788",37.9404115854073,23.6939870557319
"1019","IV_793",37.9404083320717,23.6939968346766
"1020","IV_295",37.9404117997571,23.6939962978623
"1021","IV_205",37.9404134362799,23.6940010331802
"1022","IV_016",37.9404024454452,23.6939853651933
"1023","IV_764",37.94040568622,23.6939669953649
"1024","IV_277",37.9404210217785,23.6939549377754
"1025","IV_084",37.9404100482465,23.69396138834
"1026","IV_014",37.9404099994549,23.6939427386198
"1027","IV_015",37.9404155084204,23.6939386972811
"1028","IV_085",37.9403950426379,23.6939476364659
"1029","IV_274",37.9403871879701,23.6939297726814
"1030","IV_257",37.9403932184646,23.693915618972
"1031","IV_251",37.9403836491245,23.6939079351299
"1032","IV_742",37.9403807904755,23.6939176805633
"1033","IV_615",37.9403772687142,23.6939023729171
"1034","IV_250",37.9403801265093,23.6939109018557
"1035","IV_249",37.9403762885637,23.6939077154702
"1036","IV_248",37.9403705625914,23.693905290332
"1037","IV_734",37.9403760371062,23.6939445759345
"1038","IV_777",37.9403689189774,23.6939422829209
"1039","IV_402",37.9403690091257,23.693957792654
"1040","IV_619",37.9403758231269,23.6939192865499
"1041","IV_637",37.9403736539837,23.6939173256812
"1042","IV_620",37.94037161897,23.6939180579526
"1043","IV_409",37.9403702158457,23.6939170987625
"1044","IV_269",37.9403671417617,23.6939178786131
"1045","IV_408",37.9403648484925,23.693913258704
"1046","IV_733",37.9403627001368,23.6939250985471
"1047","IV_743",37.9403619316104,23.6939379511641
"1048","IV_701",37.9403516084699,23.6939459922443
"1049","IV_268",37.940356129581,23.6939223025218
"1050","IV_017",37.940412034395,23.6939519686041
"1051","IV_128",37.9404300895864,23.6938663605895
"1052","IV_528",37.9404430051061,23.6938226020427
"1053","IV_527",37.9404406496435,23.6938348558678
"1054","IV_567",37.9404423750493,23.6938477219921
