"","burial.number","Latitude","Longitude"
"1055","IV_504",37.9404370631412,23.6938516373342
"1056","IV_666",37.940435290662,23.6938772650539
"1057","IV_535",37.9404376904134,23.6938822782783
"1058","IV_481",37.9404447747494,23.6938906006788
"1059","IV_286",37.9404508474661,23.6938925839564
"1060","IV_049",37.9404448485846,23.6938809294453
"1061","IV_359",37.9404310762378,23.693894500932
"1062","IV_385",37.9404331831323,23.6939088392051
"1063","IV_538",37.9404325179042,23.6938977894958
"1064","IV_313",37.9404340422699,23.6939209726421
"1065","IV_291",37.9404580635113,23.6938947525146
"1066","IV_298",37.9404694911078,23.6939095867821
"1067","IV_360",37.9404608664222,23.6938823067718
"1068","IV_238",37.940464409909,23.6938873163646
"1069","IV_482",37.9404638951973,23.6938996888327
"1070","IV_534",37.94045674768,23.6938668775568
"1071","IV_519",37.9404743262802,23.6939008675552
"1072","IV_241",37.9404736110766,23.6938920747501
"1073","IV_070",37.9404756026049,23.69390572387
"1074","IV_008",37.9404914250976,23.6938913472072
"1075","IV_659",37.9405021530737,23.6938857773426
"1076","IV_521",37.9404517549825,23.693916317071
"1077","IV_520",37.9404470250164,23.6939142644608
"1078","IV_561",37.940439548919,23.6939088126496
"1079","IV_346",37.940445979478,23.6939094288074
"1080","IV_101",37.9404433147784,23.6939126946711
"1081","IV_102",37.9404423099949,23.6939179235293
"1082","IV_735",37.9404859548071,23.6939508170057
"1083","IV_737",37.940477407262,23.6939509505278
"1084","IV_609",37.9404822059713,23.693922092977
"1085","IV_517",37.9404836391565,23.6939186956862
"1086","IV_518",37.9404855084985,23.6939297392426
"1087","IV_107",37.940481792696,23.6939353435795
"1088","IV_106",37.9404769506099,23.6939283307875
"1089","IV_456",37.9404800054188,23.6939219064162
"1090","IV_450",37.940470632533,23.6939403917471
"1091","IV_444",37.9404727039292,23.6939294512471
"1092","IV_445",37.9404771198273,23.6939382343062
"1093","IV_451",37.9404676845902,23.6939328885326
"1094","IV_452",37.9404628043621,23.6939412676754
"1095","IV_443",37.9404622194284,23.6939243909437
"1096","IV_306",37.9404611336176,23.6939472230956
"1097","IV_307",37.9404611167307,23.6939531704792
"1098","IV_662",37.9404669253018,23.6939224025322
"1099","IV_610",37.9404593092335,23.6939357935647
"1100","IV_349",37.940458433145,23.693930270975
"1101","IV_525",37.9404563454579,23.6939263728474
"1102","IV_331",37.9404508215699,23.6939271219486
"1103","IV_330",37.9404506307009,23.6939334012221
"1104","IV_329",37.9404481185123,23.6939312289715
"1105","IV_305",37.9404504716406,23.6939394368257
"1106","IV_515",37.9404539289522,23.6939383799748
"1107","IV_516",37.9404524733381,23.6939345827708
"1108","IV_583",37.94045599876,23.6939426787616
"1109","IV_704",37.9404559173741,23.6939429203622
"1110","IV_747",37.9404658041299,23.693816683639
"1111","IV_748",37.9404600320516,23.6938238476871
"1112","IV_749",37.9404626159678,23.6938152004412
"1113","IV_759",37.9404631607113,23.6938229139706
"1114","IV_183",37.9404606171348,23.6938228688212
"1115","IV_724",37.9404633121748,23.6938194878864
"1116","IV_723",37.9404627812052,23.6938215135087
"1117","IV_187",37.9404597543789,23.693820720418
"1118","IV_182",37.9404614514368,23.6938175894608
"1119","IV_23",37.940416144583,23.6939203815573
"1120","IV_635",37.9404135523353,23.6939055240972
"1121","IV_628",37.9404060417224,23.6939027263033
"1122","IV_617",37.9404066730665,23.6939049598849
"1123","IV_636",37.9404061579771,23.6939071993871
"1124","XI_935",37.9401768276764,23.6940226339975
"1125","XI_977",37.9401677650356,23.6940039866477
"1126","XI_926",37.9401676822076,23.6940322770182
"1127","XI_934",37.9401800165309,23.6940464371747
"1128","XI_949",37.9401853536788,23.6940056499166
"1129","XI_924",37.9401807904541,23.6940077321759
"1130","XI_936",37.9401760520106,23.6940065729479
"1131","XI_884",37.9401814057753,23.6940007398933
"1132","XI_950",37.9401751305885,23.6939985344063
"1133","XI_886",37.9401786780462,23.6939954162328
"1134","XI_1022",37.9401117909086,23.6938999400182
"1135","XI_957",37.9401009369291,23.6938938673104
"1136","XI_956",37.9400869879721,23.6938936785518
"1137","XI_953",37.9401380747239,23.6939813204958
"1138","XI_952",37.940135767728,23.6939745532145
"1139","XI_951",37.9401324173624,23.6939796268197
"1140","IV_373",37.9401336696684,23.6939112266605
"1141","IV_611",37.9401413681767,23.693927277031
"1142","XI_1018",37.9401386280891,23.6939482348381
"1143","XI_921",37.9401329466348,23.6939387105569
"1144","XI_922",37.9401245808272,23.6939338974919
"1145","XI_920",37.9401272649673,23.6939404731487
"1146","XI_1104",37.9401278311257,23.6939484517131
"1147","XI_961",37.9401107063185,23.6940062662021
"1148","XI_958",37.9400997164857,23.6939930484278
"1149","XI_883",37.9401215741246,23.6940417486875
"1150","XI_895",37.9400719739927,23.6939707724835
"1151","XI_944",37.9400594710916,23.6939249090266
"1152","XI_918",37.9400496310521,23.6939494880082
"1153","XI_1119",37.9400436911885,23.6939734817082
"1154","XI_898",37.9400503567468,23.6940260348747
"1155","XI_959",37.9400637087907,23.6940247478622
"1156","XI_948",37.940076350608,23.6940386210729
"1157","XI_1105",37.9400863502197,23.6940464430824
"1158","XI_923",37.9401096574686,23.6940928635447
"1159","XI_876",37.9401139096493,23.6941410682176
"1160","XI_982",37.9401384017765,23.6941242918706
"1161","XI_983",37.9401466639329,23.6941273835673
"1162","XI_1016",37.9401348911429,23.6941304643255
"1163","XI_971",37.9401408525916,23.6941147131902
"1164","XI_877",37.9401276620541,23.6941491591069
"1165","XI_1282",37.9401398947343,23.6941785714298
"1166","XI_1113",37.9402118683444,23.6941563873245
"1167","XI_1088",37.9402024343968,23.6941929013252
"1168","XI_1112",37.9401945993561,23.6941808072398
"1169","XI_1112",37.9401802261808,23.6941776272033
"1170","XI_1032",37.9401756491302,23.6941533928072
"1171","XI_1305",37.9400981083253,23.6942387168824
"1172","XI_1299",37.940090060538,23.6942393638099
"1173","XI_1017",37.9401070883117,23.694254720971
"1174","XI_1437",37.9400821743837,23.6942170232357
"1175","XI_1136",37.9400666029622,23.6941557603438
"1176","XI_1167",37.9400694274712,23.6941743176092
"1177","XI_1415/1308",37.9400617711979,23.6942192306662
"1178","XI_1199",37.9400453669829,23.6942079598209
"1179","XI_1152/1153",37.9400388597051,23.6942355758969
"1180","XI_1430",37.940024459971,23.6941943065303
"1181","XI_1130",37.9400283267056,23.6942095432608
"1182","XI_1303",37.9400322506619,23.6942180529339
"1183","XI_909",37.9401476653368,23.6940722605745
"1184","XI_908",37.9401520907401,23.6940812358892
"1185","XI_913",37.9401549445597,23.6940710170965
"1186","XI_927",37.9401583231437,23.6940467495429
"1187","XI_910",37.9401590138023,23.6940661498922
"1188","XI_914",37.9401674546588,23.694080362702
"1189","XI_912",37.9401642803857,23.6940600645664
"1190","XI_911",37.9401682219668,23.6940677274872
"1191","XI_902",37.9401747337468,23.6940590787009
"1192","XI_894",37.9401811782198,23.694055365785
"1193","XI_917",37.9401886641439,23.6940583742228
"1194","XI_905",37.9401927489362,23.6940715149763
"1195","XI_891",37.9401943510284,23.6940572272856
"1196","XI_890",37.9401990759679,23.6940714885967
"1197","XI_993",37.9401915759984,23.6940865451421
"1198","XI_1000",37.9401845614554,23.6940997367225
"1199","XI_1002",37.9401842198941,23.6940942335452
"1200","XI_984",37.9401763435442,23.6940911618646
"1201","XI_992",37.9401752788586,23.694085205357
"1202","XI_903",37.9401767134827,23.694082011783
"1203","XI_991",37.9401795272966,23.694079931132
"1204","XI_889",37.9401785221179,23.6940843223883
"1205","XI_968",37.9401724159723,23.6941184975353
"1206","XI_967",37.9401744357091,23.6941136457044
"1207","XI_1119",37.9401698820744,23.6941273243352
"1208","XI_970",37.9401536084334,23.6941222175998
"1209","XI_998",37.9401520935562,23.694144700932
"1210","XI_881",37.9401573564967,23.6941382548754
"1211","XI_976",37.9401579625405,23.6941401209768
"1212","XI_969",37.9401512531774,23.6941152593266
"1213","XI_980",37.9401564357835,23.694115317383
"1214","XI_1111",37.9401523570009,23.6941041283114
"1215","XI_962",37.9401604642229,23.6940993262122
"1216","XI_1295",37.9398394291901,23.6938658967721
"1217","XI_1161",37.9401179670868,23.6941799476447
"1218","XI_1237",37.9400382580082,23.6942226141095
"1219","XI_1301",37.94003685657,23.6942222990288
"1220","XI_1308",37.940076593892,23.6942068077433
"1221","XI_1122",37.940249619812,23.6941566430703
"1222","XI_1123",37.9402585855346,23.6941727030042
"1223","IV_224",37.9403087034339,23.6939347295347
"1224","IV_93",37.9403066244908,23.693942096654
"1225","IV_690",37.9403068201879,23.6939276725522
"1226","IV_386",37.9402911206849,23.6939191289083
"1227","IV_549",37.9402989328973,23.6939204209772
"1228","IV_225",37.94030337408,23.6939247440034
"1229","IV_693",37.9402995154589,23.6939319125639
"1230","IV_336",37.9402961669549,23.6939383859409
"1231","IV_491",37.9402942759889,23.6939366458276
"1232","IV_686",37.9402967178208,23.6939319071632
"1233","IV_332",37.940295326487,23.6939364878129
"1234","IV_728",37.9402884190694,23.6939241315393
"1235","IV_092",37.9402849944067,23.6939380114756
"1236","IV_378",37.9402803181768,23.6939351392691
"1237","IV_379",37.9402821078516,23.6939360581533
"1238","IV_502",37.9402877740431,23.6939311364749
"1239","IV_387",37.9402831042965,23.693932464678
"1240","IV_497",37.9402885645572,23.6939525245637
"1241","IV_638",37.9403597711177,23.6939696131308
"1242","IV_629",37.94036893845,23.693965228788
"1243","IV_773",37.9403633665912,23.6939779591859
"1244","IV_665",37.9403660260057,23.6939795629483
"1245","IV_650",37.9403605734631,23.6939879467394
"1246","IV_651",37.9403674431581,23.6939700363416
"1247","IV_034",37.9403627073094,23.6939667683468
"1248","IV_035",37.9403697417011,23.6939770176275
"1249","IV_048",37.9403721343378,23.6939772454953
"1250","IV_511",37.9403570410678,23.6939582351894
"1251","IV_754",37.9403556733937,23.6939646251991
"1252","IV_510",37.9403507859856,23.6939730168753
"1253","IV_209",37.9403543238856,23.6939700352956
"1254","IV_641",37.9403460833407,23.693980029635
"1255","IV_289",37.9403450517959,23.6939705507984
"1256","IV_361",37.940345771019,23.6939729581297
"1257","IV_677",37.9403497081174,23.6939699475727
"1258","IV_546",37.9403179239985,23.6939227885043
"1259","IV_694",37.9403180244374,23.6939332738177
"1260","IV_026",37.9403184193613,23.6939450461435
"1261","IV_244",37.9403214663537,23.693921165703
"1262","IV_097",37.9403238846112,23.6939366975797
"1263","IV_087",37.9403270749641,23.6939266173305
"1264","IV_783",37.9403232185264,23.6939315200827
"1265","IV_782",37.9403247328392,23.6939222707527
"1266","IV_405",37.9403228510448,23.6939515951826
"1267","IV_399",37.9403316595993,23.6939117060512
"1268","IV_400",37.9403293975803,23.6939190295542
"1269","IV_401",37.9403300184949,23.6939155548591
"1270","IV_427",37.940340962438,23.6939205312982
"1271","IV_779",37.9403401684977,23.6939164365925
"1272","IV_645",37.9403275085031,23.6939562496123
"1273","IV_256",37.9403259267455,23.6939538447413
"1274","IV_273",37.9403243535058,23.6939546957154
"1275","IV_096",37.9403311715147,23.6939445912315
"1276","IV_163",37.9403304146666,23.6939412383617
"1277","IV_736",37.9403362359924,23.6939494499456
"1278","IV_700",37.9403365950678,23.6939399414118
"1279","IV_727",37.9403416020037,23.6939414090601
"1280","IV_423",37.9403362851153,23.6939379101973
"1281","IV_424",37.9403384193478,23.6939382404256
"1282","IV_781",37.9403481942833,23.6939507861784
"1283","IV_367",37.9403434088653,23.6939557872613
"1284","IV_255",37.9403395585202,23.6939564736158
"1285","IV_086",37.9403376515154,23.6939596270628
"1286","XI_1317",37.9396325563605,23.6939950558235
"1287","XI_1339",37.9397035278944,23.6940025768569
"1288","XI_1340",37.9396974922668,23.693998233198
"1289","XI_1390",37.9397072340282,23.6939743250396
"1290","XI_1315",37.9397046628466,23.6939465022583
"1291","XI_1383",37.9397118417872,23.6939720400398
"1292","XI_1382",37.9397149795417,23.6939711370277
"1293","XI_1373",37.9397204657999,23.6939704734455
"1294","XI_1356",37.9397139294817,23.693995925042
"1295","XI_1353",37.9397186243771,23.6939876719423
"1296","XI_1354",37.9397207531657,23.693986265585
"1297","XI_1355",37.9397233247384,23.6939818530278
"1298","XI_1336",37.9397320862969,23.693976017175
"1299","XI_1393",37.9397251003981,23.6939708683528
"1300","XI_1318",37.939732132618,23.6939685732407
"1301","XI_1361",37.9397397920962,23.6939669503536
"1302","XI_1366",37.9397355168451,23.6939685192957
"1303","XI_1375",37.9397437701784,23.6939627242525
"1304","XI_1374",37.9397488143352,23.6939642941567
"1305","XI_1349",37.9397516979499,23.6939630564899
"1306","XI_1281",37.9397564475033,23.6939626053738
"1307","XI_1348",37.9397606408756,23.6939604006229
"1308","XI_1350",37.9397647599117,23.693959754122
"1309","XI_1365",37.9397680824993,23.6939554317459
"1310","XI_1364",37.9397721721022,23.6939535255867
"1311","XI_1284/1329?",37.9397656593212,23.6939421521341
"1312","XI_1284-1306?",37.9397709319901,23.6939311608313
"1313","XI_1363",37.9397766857805,23.6939531755988
"1314","XI_1359",37.9397777466583,23.6939473388552
"1315","XI_1328",37.939782207506,23.6939471210968
"1316","XI_1243/1244",37.9398509619351,23.6939233252192
"1317","XI_1245",37.9398411628071,23.6939287477644
"1318","XI_1201",37.9398374462175,23.6939326734844
"1319","XI_1202",37.9398333963159,23.6939297736467
"1320","XI_1253",37.9398311515469,23.6939343896917
"1321","XI_1215",37.9398272910577,23.6939336103225
"1322","XI_1266",37.9398248024856,23.6939356418158
"1323","XI_1247",37.9398278344611,23.6939308244732
"1324","XI_1296",37.9398215818807,23.6939386379843
"1325","XI_1297",37.9398188201449,23.6939361640811
"1326","XI_1342",37.9398162724501,23.6939355783885
"1327","XI_1343",37.939812180159,23.6939364569345
"1328","XI_1325",37.9398100304024,23.6939374275232
"1329","XI_1379",37.9398058277183,23.6939364174265
"1330","XI_1380",37.9398048420812,23.6939406970557
"1331","XI_1381",37.9398009518135,23.6939385260197
"1332","XI_1360",37.9397978642701,23.6939420849489
"1333","XI_1358",37.9397947715767,23.6939440199538
"1334","XI_1289",37.9397895715486,23.6939428148645
"1335","XI_1324",37.9397875641309,23.693947894226
"1336","XI_1288",37.9397881304972,23.6939435503419
"1337","XI_1329",37.9396991166001,23.6940555105446
"1338","XI_1331",37.9397011021089,23.6940503231723
"1339","XI_1330",37.9396912991912,23.6940460282201
"1340","XI_1345",37.9397201788813,23.6940520200682
"1341","XI_1274",37.9397207430057,23.6940419929635
"1342","XI_1403",37.939717640009,23.6940472259653
"1343","XI_1397",37.9397109508979,23.6940363175572
"1344","XI_1388",37.9397191698096,23.6940301107065
"1345","XI_1387",37.9397207640517,23.6940248839952
"1346","XI_1368",37.9397271499007,23.6940204669141
"1347","XI_1386",37.9397318719508,23.6940194935686
"1348","XI_1228",37.9397386298331,23.6940191342267
"1349","XI_1369",37.9397398575687,23.6940119630402
"1350","XI_1293",37.9397462822544,23.6940099891086
"1351","XI_1370",37.9397650347305,23.6939917664258
"1352","XI_1371",37.9397541608529,23.6939991030234
"1353","XI_1351",37.9397594165897,23.694001276333
"1354","XI_1389",37.9397536500656,23.6940043661879
"1355","XI_1269",37.9397750910037,23.6939857590214
"1356","XI_1268",37.9397804514207,23.6939779902084
"1357","XI_1298",37.9397882540659,23.6939759695574
"1358","XI_1267",37.9397915951249,23.6939738844384
"1359","XI_1079",37.9398359364013,23.6940156501299
"1360","XI_1080",37.939839012059,23.6939958313023
"1361","XI_1189",37.9398455128198,23.6939788375344
"1362","XI_1188",37.9398466359806,23.693981649436
"1363","XI_1190",37.939842228451,23.6939774423702
"1364","XI_809 or 1081?",37.939842016132,23.6939965402755
"1365","XI_1078",37.9398379377396,23.6940654492583
"1366","XI_1232",37.9398474836417,23.6940989842995
"1367","XI_1233",37.9398330772719,23.6941024128808
"1368","XI_1410",37.9398363706153,23.6941027599018
"1369","XI_1087",37.9397946597713,23.6940018838637
"1370","XI_1085",37.9397953811178,23.694004414074
"1371","XI_960",37.9397825472905,23.694001555417
"1372","XI_1084",37.9397819121021,23.6940054318638
"1373","XI_1231",37.939781425376,23.6941157028475
"1374","XI_1191",37.9397674971098,23.6941523833149
"1375","XI_1229",37.9398342797479,23.6941476245898
"1376","XI_1411",37.9398281005163,23.6941752255685
"1377","XI_1216",37.9398044801252,23.6941882825791
"1378","XI_1176",37.9398125218258,23.6942049596607
"1379","XI_1183",37.9398125398588,23.6942118582262
"1380","XI_1175",37.9398187084557,23.6942181120808
"1381","XI_1128",37.9396796630568,23.6942696107281
"1382","XI_1126",37.9396908281702,23.6942661057889
"1383","XI_1133",37.9396863873544,23.694277092452
"1384","XI_1158",37.9397037893977,23.6942563286073
"1385","XI_1127",37.9397098959524,23.6942716060152
"1386","XI_1146",37.9397094032946,23.6942686367175
"1387","XI_1129",37.9397084314631,23.6942851009775
"1388","XI_1145",37.9397187182436,23.6942903828795
"1389","XI_988",37.9397456398842,23.6942579329401
"1390","XI_981",37.9397389723266,23.6942280218806
"1391","XI_979",37.9397352130705,23.6942121804761
"1392","XI_987",37.9397263440469,23.694180358773
"1393","XI_1413",37.9397612128878,23.6941105272101
"1394","XI_985",37.9397796208068,23.6942656129164
"1395","XI_1008",37.9397870540629,23.694265369136
"1396","XI_1261",37.9398454094316,23.694319872451
"1397","XI_1021",37.9398824469215,23.6943035139592
"1398","XI_1220",37.9398758442102,23.6942339234032
"1399","XI_1222",37.9398678278564,23.6942483208311
"1400","XI_1020",37.939861173276,23.6942516510788
"1401","XI_1146",37.939872252316,23.6942541813797
"1402","XI_1019",37.9398722954536,23.6942872405324
"1403","XI_1235",37.9398801452208,23.6942701410163
"1404","XI_1236",37.9398822387644,23.6942576619245
"1405","XI_1256",37.9398869055209,23.6942503603205
"1406","XI_1168",37.9398775687135,23.6942040490143
"1407","XI_1181",37.9398547665535,23.6941174193627
"1408","XI_1395",37.9398228868732,23.6942491487974
"1409","XI_1040",37.9399057480974,23.6942762524552
"1410","XI_1121",37.9399097125374,23.6942630087836
"1411","XI_1260",37.9399134513121,23.6942499799977
"1412","XI_1234",37.9399166228489,23.694235104299
"1413","XI_1238",37.9399259704069,23.6942613933404
"1414","XI_1148",37.9399290550031,23.6942691178568
"1415","XI_1239",37.9399350191771,23.6942757834015
"1416","XI_1193",37.9399534573774,23.6942831708259
"1417","XI_1418",37.9399525994074,23.6942721595425
"1418","XI_1422",37.9399645531318,23.6942669215199
"1419","XI_1417",37.9399617376796,23.694251823809
"1420","XI_1174",37.9399540501725,23.6942478966836
"1421","XI_1142",37.9399550749582,23.6942537634388
"1422","XI_1436",37.9399577853337,23.6942607281844
"1423","XI_1313",37.9399684396143,23.6942507489079
"1424","XI_1304",37.939966860734,23.6942397872854
"1425","XI_1164",37.9399634463899,23.6942296982044
"1426","XI_1248",37.939969981943,23.6942228986341
"1427","XI_1421",37.9399798651161,23.6942334182419
"1428","XI_1420",37.9399839955606,23.6942405841906
"1429","XI_1132",37.9399948069664,23.6942396856267
"1430","XI_1431",37.9399887388849,23.6942118886808
"1431","XI_1132",37.9399842859177,23.6942596037904
"1432","XI_1429",37.9399991558197,23.6942200685788
"1433","XI_1428",37.9400024960062,23.6942269578697
"1434","XI_1097",37.9399638189538,23.6941922411216
"1435","XI_1098",37.9399783498683,23.6941923228135
"1436","XI_1096",37.9399811342264,23.6941800081122
"1437","XI_1066",37.9399703848334,23.6941401597492
"1438","XI_1143",37.9399942467268,23.6941677653018
"1439","XI_1135",37.9400031337153,23.6941933564013
"1440","XI_1138",37.9399934956887,23.6941907654746
"1441","XI_1151",37.9400092533133,23.69425086107
"1442","XI_1124",37.940024204914,23.6942825858655
"1443","XI_1144",37.9399345397692,23.6941516870473
"1444","XI_1186",37.9399339334623,23.6941359314693
"1445","XI_1423",37.9399380948064,23.6942404192609
"1446","XI_1171",37.939948147562,23.6942082352455
"1447","XI_1192",37.9399396150238,23.6942189374277
"1448","XI_1435",37.9399343070814,23.6942133411633
"1449","XI_1099",37.9399331709957,23.6942097201794
"1450","XI_1100",37.9399269660709,23.6942061191819
"1451","XI_1163",37.9399305072957,23.6941819966976
"1452","XI_1162",37.9399243214904,23.6941853648309
"1453","XI_1173",37.9399256203426,23.694229875178
"1454","XI_1433?",37.9399298229257,23.6942215376318
"1455","XI_1434",37.9399231156609,23.6942033334338
"1456","XI_1172",37.9399245442761,23.6941981847872
"1457","XI_1101",37.9399193937003,23.6942145174304
"1458","XI_1194",37.9399132479345,23.6942197562911
"1459","XI_1432",37.9398970485902,23.6942282451115
"1460","XI_1154",37.9398973976953,23.694196295016
"1461","XI_1218",37.9398913998908,23.6942046935282
"1462","XI_1177",37.9399107969997,23.6941179368801
"1463","XI_1243",37.9397255715195,23.6941682478483
"1464","XI_1208",37.9397446385417,23.6941403610321
"1465","XI_1327",37.9397829484743,23.693879990004
"1466","XI_1327 or 1320",37.9397578106658,23.6938811190876
"1467","XI_1329",37.9397519729079,23.6939127847559
"1468","XI_1405",37.9396750534914,23.6940850364475
"1469","XI_1377",37.9396645248128,23.6941213294283
"1470","XI_1391",37.9396715993633,23.6941286731158
"1471","XI_1347",37.9396813394874,23.6941317040084
"1472","XI_1346",37.939689772124,23.6941310554688
"1473","XI_1402",37.939697154534,23.6941320477685
"1474","XI_1204",37.9397222670304,23.6941288203817
"1475","XI_1240",37.9397250994725,23.6941459288364
"1476","XI_124",37.9397387972239,23.694150352097
"1477","XI_1252",37.9397300396172,23.6941449477619
"1478","XI_1293",37.9397387467653,23.6940962397977
"1479","XI_1372",37.9397373677967,23.6940962455465
"1480","XI_1207",37.9397378796745,23.6941368966441
"1481","XI_1209",37.9397392195507,23.6941219398464
"1482","XI_1205",37.9397387400866,23.6941247072163
"1483","XI_1230",37.939801580321,23.6941236896217
"1484","XI_1217",37.9397872010152,23.6941491898563
"1485","XI_1323",37.9398038730435,23.6942832591914
"1486","XI_1279",37.9397960356841,23.6942947607472
"1487","XI_1312",37.9398111215892,23.6942951075804
"1488","XI_1301",37.9398037608514,23.6943024078795
"1489","XI_1140?",37.9400143762821,23.6942084485871
"1490","XI_1160",37.9400214858723,23.6941419735489
"1491","XI_1448",37.9399373101114,23.694080243381
"1492","XI_1203",37.9398777229319,23.6941158328655
"1493","XI_1408",37.9398839114729,23.6941872835173
"1494","XI_1187",37.9398555876574,23.6941798235238
"1495","XI_1407",37.9398609521767,23.6941843065656
"1496","XI_1182",37.9398632763285,23.6941738521798
"1497","XI_1200",37.9398526047833,23.6939921454878
"1498","XI_1196",37.9398157223776,23.6939712995285
"1499","XI_1185",37.9398155241259,23.6939802701817
"1500","XI_1086",37.9397896490689,23.6940044891884
"1501","XI_1094",37.9397857358557,23.6940366179734
"1502","XI_1088",37.9397804101554,23.694017344024
"1503","XI_1089",37.9397771452722,23.6940137501361
"1504","XI_1285",37.9397782587085,23.6940583317211
"1505","XI_1277",37.9397750420939,23.6940604424913
"1506","XI_1276",37.9397733844215,23.6940617490141
"1507","XI_1275",37.9397719290077,23.6940642302614
"1508","XI_1401",37.9397751997017,23.6940700466672
"1509","XI_1263",37.9397565135809,23.6940760809357
"1510","XI_1272",37.9397649544748,23.6940648044492
"1511","XI_1271",37.9397666453848,23.6940634556815
"1512","XI_1316",37.9397571536961,23.6940668501187
"1513","XI_1294",37.93975555285,23.6940643827527
"1514","XI_1344",37.939743408752,23.6940698856058
"1515","XI_1333",37.9397498547306,23.6940701944444
"1516","XI_1385",37.9397512480563,23.694069475101
"1517","XI_1332",37.9397530044299,23.6940679997414
"1518","XI_1384",37.9397494480025,23.6940673442796
"1519","XI_1398",37.9397441611833,23.6940763759703
"1520","XI_1400",37.9397388563981,23.6940723342433
"1521","XI_1399",37.9397381933339,23.6940769254754
"1522","XI_1286",37.939731616745,23.6940828500764
"1523","XI_1225",37.9397572869638,23.6941136765264
"1524","XI_1280",37.9397577041266,23.6941146580307
"1525","XI_1121",37.9401992639839,23.6940789350152
"1526","XI_906",37.9402009248824,23.6940788620853
"1527","XI_904",37.9402105356365,23.6940717128042
"1528","XI_896",37.9402065139547,23.6940751220097
"1529","XI_887",37.9402049018669,23.6940762826832
"1530","XI_888",37.9402236476225,23.6940744417334
"1531","XI_885",37.9402158684374,23.6940771621709
"1532","XI_880",37.9402156802617,23.6940793047094
"1533","XI_919",37.9402191295978,23.6940765761501
"1534","XI_879",37.9402137705913,23.6940824740913
"1535","XI_997",37.940211358539,23.6940861952312
"1536","IV_326",37.9401891232409,23.6939127615419
"1537","5_266",37.9404269940058,23.6934521136328
"1538","IV_334",37.9403499458388,23.6940584187065
"1539","IV_095",37.9403238336087,23.6940229735042
"1540","IV_794",37.9403459571822,23.693980382948
"1541","5_088",37.9405374344252,23.6936424023174
"1542","5_007",37.9407153259272,23.693881319145
"1543","5_026",37.9406901696181,23.6938622893029
"1544","5_032",37.9404065793773,23.6934568272604
"1545","5_193",37.9405009576879,23.6936133517671
"1546","5_175",37.9404544863101,23.6934696791145
"1547","5_171",37.9407501854583,23.6937446489947
"1548","5_196",37.940658182381,23.6935723499246
"1549","5_228",37.9404620863695,23.69345088704
"1550","5_013",37.9408145508715,23.6938308205034
"1551","5_042",37.940809246639,23.6934487697782
"1552","5_058",37.940330669267,23.6933030323222
"1553","5_164",37.9407278146676,23.6939048856764
"1554","IV_465",37.9402901743692,23.6938685136676
"1555","IV_642",37.9402342035781,23.6940413473322
"1556","IV_019",37.9404267099949,23.6939680809812
"1557","IV_073",37.9402145950916,23.6938863590544
"1558","IV_109",37.9402280774331,23.6939111014097
"1559","IV_110",37.9402272565391,23.6939153064052
"1560","IV_111",37.9402912746323,23.6940592926642
"1561","IV_233",37.9402930327197,23.6937040587938
"1562","IV_236",37.9403490838427,23.6939066852447
"1563","IV_325",37.9401891108194,23.693912836703
"1564","IV_752",37.9404678924817,23.6939796240375
